from,to,distance_m,duration_s,duration_in_traffic_s,datetime,from_to
Krumpaul,Höhle,2174,182,197,2023-12-21T14:40:01.426318000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,162,2023-12-21T14:40:01.426318000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,159,2023-12-24T09:10:30.446573000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,163,2023-12-24T09:10:30.446573000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,149,2023-12-24T09:10:30.446573000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,126,2023-12-24T09:10:30.446573000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,164,2023-12-24T09:10:30.446573000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,133,2023-12-24T09:10:30.446573000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,159,2023-12-24T08:25:02.877785000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,162,2023-12-24T08:25:02.877785000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,162,2023-12-24T08:25:02.877785000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,133,2023-12-24T08:25:02.877785000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,166,2023-12-24T08:25:02.877785000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,119,2023-12-24T08:25:02.877785000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,172,2023-12-25T13:40:01.977161000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,178,2023-12-25T13:40:01.977161000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,168,2023-12-25T13:40:01.977161000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,146,2023-12-25T13:40:01.977161000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,185,2023-12-25T13:40:01.977161000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,147,2023-12-25T13:40:01.977161000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,173,2023-12-23T14:05:01.572532000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,177,2023-12-23T14:05:01.572532000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,169,2023-12-23T14:05:01.572532000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,139,2023-12-23T14:05:01.572532000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,193,2023-12-23T14:05:01.572532000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,152,2023-12-23T14:05:01.572532000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,201,2023-12-21T13:10:02.041611000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,196,2023-12-21T13:10:02.041611000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,194,2023-12-21T13:10:02.041611000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,163,2023-12-21T13:10:02.041611000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,233,2023-12-21T13:10:02.041611000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,195,2023-12-21T13:10:02.041611000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,184,2023-12-23T17:05:30.996303000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,181,2023-12-23T17:05:30.996303000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,178,2023-12-23T17:05:30.996303000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,145,2023-12-23T17:05:30.996303000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,191,2023-12-23T17:05:30.996303000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,155,2023-12-23T17:05:30.996303000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,169,2023-12-24T10:10:02.278052000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,175,2023-12-24T10:10:02.278052000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,157,2023-12-24T10:10:02.278052000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,133,2023-12-24T10:10:02.278052000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,165,2023-12-24T10:10:02.278052000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,129,2023-12-24T10:10:02.278052000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,195,2023-12-23T17:25:02.513637000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,196,2023-12-23T17:25:02.513637000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,170,2023-12-23T17:25:02.513637000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,145,2023-12-23T17:25:02.513637000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,187,2023-12-23T17:25:02.513637000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,157,2023-12-23T17:25:02.513637000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,199,2023-12-22T14:50:01.762268000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,197,2023-12-22T14:50:01.762268000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,192,2023-12-22T14:50:01.762268000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,165,2023-12-22T14:50:01.762268000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,199,2023-12-22T14:50:01.762268000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,166,2023-12-22T14:50:01.762268000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,170,2023-12-25T09:00:02.823954000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,173,2023-12-25T09:00:02.823954000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,171,2023-12-25T09:00:02.823954000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,143,2023-12-25T09:00:02.823954000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,185,2023-12-25T09:00:02.823954000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,148,2023-12-25T09:00:02.823954000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,208,2023-12-22T10:30:02.531649000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,197,2023-12-22T10:30:02.531649000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,209,2023-12-22T10:30:02.531649000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,175,2023-12-22T10:30:02.531649000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,215,2023-12-22T10:30:02.531649000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,182,2023-12-22T10:30:02.531649000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,154,2023-12-24T21:05:03.643932000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,157,2023-12-24T21:05:03.643932000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,164,2023-12-24T21:05:03.643932000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,127,2023-12-24T21:05:03.643932000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,173,2023-12-24T21:05:03.643932000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,128,2023-12-24T21:05:03.643932000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,156,2023-12-24T19:59:36.946627000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,160,2023-12-24T19:59:36.946627000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,155,2023-12-24T19:59:36.946627000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,128,2023-12-24T19:59:36.946627000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,169,2023-12-24T19:59:36.946627000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,131,2023-12-24T19:59:36.946627000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,167,2023-12-24T14:45:01.614879000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,169,2023-12-24T14:45:01.614879000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,161,2023-12-24T14:45:01.614879000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,136,2023-12-24T14:45:01.614879000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,173,2023-12-24T14:45:01.614879000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,135,2023-12-24T14:45:01.614879000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,182,2023-12-25T14:40:49.561260000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,183,2023-12-25T14:40:49.561260000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,182,2023-12-25T14:40:49.561260000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,152,2023-12-25T14:40:49.561260000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,200,2023-12-25T14:40:49.561260000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,158,2023-12-25T14:40:49.561260000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,169,2023-12-25T09:05:08.542286000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,173,2023-12-25T09:05:08.542286000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,170,2023-12-25T09:05:08.542286000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,145,2023-12-25T09:05:08.542286000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,189,2023-12-25T09:05:08.542286000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,155,2023-12-25T09:05:08.542286000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,200,2023-12-20T17:40:02.217333000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,198,2023-12-20T17:40:02.217333000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,203,2023-12-20T17:40:02.217333000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,166,2023-12-20T17:40:02.217333000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,211,2023-12-20T17:40:02.217333000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,170,2023-12-20T17:40:02.217333000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,159,2023-12-24T08:35:01.602929000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,162,2023-12-24T08:35:01.602929000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,160,2023-12-24T08:35:01.602929000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,133,2023-12-24T08:35:01.602929000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,162,2023-12-24T08:35:01.602929000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,119,2023-12-24T08:35:01.602929000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,162,2023-12-24T12:40:15.465376000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,167,2023-12-24T12:40:15.465376000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,158,2023-12-24T12:40:15.465376000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,132,2023-12-24T12:40:15.465376000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,167,2023-12-24T12:40:15.465376000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,130,2023-12-24T12:40:15.465376000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,173,2023-12-24T17:32:53.783633000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,173,2023-12-24T17:32:53.783633000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,176,2023-12-24T17:32:53.783633000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,151,2023-12-24T17:32:53.783633000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,176,2023-12-24T17:32:53.783633000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,142,2023-12-24T17:32:53.783633000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,159,2023-12-24T08:30:02.617201000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,163,2023-12-24T08:30:02.617201000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,162,2023-12-24T08:30:02.617201000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,134,2023-12-24T08:30:02.617201000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,167,2023-12-24T08:30:02.617201000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,119,2023-12-24T08:30:02.617201000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,175,2023-12-25T11:00:01.658379000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,177,2023-12-25T11:00:01.658379000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,174,2023-12-25T11:00:01.658379000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,150,2023-12-25T11:00:01.658379000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,184,2023-12-25T11:00:01.658379000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,151,2023-12-25T11:00:01.658379000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,153,2023-12-20T21:50:02.318419000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,152,2023-12-20T21:50:02.318419000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,154,2023-12-20T21:50:02.318419000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,118,2023-12-20T21:50:02.318419000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,167,2023-12-20T21:50:02.318419000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,131,2023-12-20T21:50:02.318419000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,232,2023-12-20T15:50:01.968746000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,226,2023-12-20T15:50:01.968746000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,200,2023-12-20T15:50:01.968746000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,167,2023-12-20T15:50:01.968746000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,212,2023-12-20T15:50:01.968746000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,173,2023-12-20T15:50:01.968746000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,195,2023-12-20T14:49:10.150735000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,196,2023-12-20T14:49:10.150735000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,208,2023-12-20T14:49:10.150735000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,179,2023-12-20T14:49:10.150735000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,231,2023-12-20T14:49:10.150735000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,186,2023-12-20T14:49:10.150735000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,206,2023-12-21T12:50:01.907113000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,195,2023-12-21T12:50:01.907113000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,194,2023-12-21T12:50:01.907113000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,164,2023-12-21T12:50:01.907113000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,206,2023-12-21T12:50:01.907113000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,174,2023-12-21T12:50:01.907113000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,226,2023-12-25T07:10:45.718320000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,226,2023-12-25T07:10:45.718320000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,198,2023-12-25T07:10:45.718320000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,180,2023-12-25T07:10:45.718320000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,208,2023-12-25T07:10:45.718320000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,184,2023-12-25T07:10:45.718320000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,186,2023-12-22T18:21:21.134806000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,187,2023-12-22T18:21:21.134806000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,175,2023-12-22T18:21:21.134806000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,150,2023-12-22T18:21:21.134806000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,188,2023-12-22T18:21:21.134806000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,153,2023-12-22T18:21:21.134806000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,193,2023-12-20T17:50:01.741479000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,193,2023-12-20T17:50:01.741479000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,189,2023-12-20T17:50:01.741479000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,155,2023-12-20T17:50:01.741479000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,207,2023-12-20T17:50:01.741479000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,165,2023-12-20T17:50:01.741479000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,160,2023-12-23T21:00:01.719745000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,164,2023-12-23T21:00:01.719745000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,155,2023-12-23T21:00:01.719745000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,119,2023-12-23T21:00:01.719745000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,168,2023-12-23T21:00:01.719745000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,137,2023-12-23T21:00:01.719745000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,180,2023-12-23T18:32:36.797028000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,184,2023-12-23T18:32:36.797028000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,167,2023-12-23T18:32:36.797028000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,140,2023-12-23T18:32:36.797028000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,184,2023-12-23T18:32:36.797028000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,142,2023-12-23T18:32:36.797028000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,190,2023-12-25T16:40:02.486425000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,196,2023-12-25T16:40:02.486425000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,189,2023-12-25T16:40:02.486425000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,164,2023-12-25T16:40:02.486425000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,200,2023-12-25T16:40:02.486425000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,155,2023-12-25T16:40:02.486425000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,179,2023-12-23T18:40:02.463684000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,180,2023-12-23T18:40:02.463684000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,163,2023-12-23T18:40:02.463684000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,137,2023-12-23T18:40:02.463684000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,175,2023-12-23T18:40:02.463684000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,142,2023-12-23T18:40:02.463684000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,182,2023-12-23T11:00:02.171666000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,180,2023-12-23T11:00:02.171666000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,180,2023-12-23T11:00:02.171666000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,151,2023-12-23T11:00:02.171666000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,189,2023-12-23T11:00:02.171666000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,161,2023-12-23T11:00:02.171666000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,170,2023-12-24T15:20:01.870174000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,174,2023-12-24T15:20:01.870174000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,167,2023-12-24T15:20:01.870174000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,143,2023-12-24T15:20:01.870174000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,180,2023-12-24T15:20:01.870174000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,145,2023-12-24T15:20:01.870174000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,161,2023-12-24T12:26:10.526993000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,164,2023-12-24T12:26:10.526993000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,159,2023-12-24T12:26:10.526993000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,134,2023-12-24T12:26:10.526993000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,172,2023-12-24T12:26:10.526993000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,139,2023-12-24T12:26:10.526993000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,160,2023-12-20T21:30:02.005594000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,159,2023-12-20T21:30:02.005594000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,155,2023-12-20T21:30:02.005594000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,124,2023-12-20T21:30:02.005594000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,164,2023-12-20T21:30:02.005594000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,129,2023-12-20T21:30:02.005594000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,201,2023-12-21T07:50:02.960362000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,199,2023-12-21T07:50:02.960362000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,193,2023-12-21T07:50:02.960362000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,167,2023-12-21T07:50:02.960362000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,199,2023-12-21T07:50:02.960362000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,168,2023-12-21T07:50:02.960362000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,156,2023-12-23T06:35:18.151287000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,165,2023-12-23T06:35:18.151287000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,149,2023-12-23T06:35:18.151287000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,118,2023-12-23T06:35:18.151287000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,159,2023-12-23T06:35:18.151287000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,118,2023-12-23T06:35:18.151287000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,173,2023-12-21T05:40:01.874958000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,169,2023-12-21T05:40:01.874958000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,162,2023-12-21T05:40:01.874958000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,138,2023-12-21T05:40:01.874958000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,169,2023-12-21T05:40:01.874958000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,141,2023-12-21T05:40:01.874958000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,198,2023-12-21T08:10:16.746286000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,194,2023-12-21T08:10:16.746286000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,188,2023-12-21T08:10:16.746286000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,158,2023-12-21T08:10:16.746286000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,205,2023-12-21T08:10:16.746286000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,172,2023-12-21T08:10:16.746286000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,158,2023-12-21T22:20:02.217075000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,157,2023-12-21T22:20:02.217075000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,158,2023-12-21T22:20:02.217075000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,125,2023-12-21T22:20:02.217075000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,165,2023-12-21T22:20:02.217075000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,129,2023-12-21T22:20:02.217075000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,214,2023-12-20T11:09:56.003331000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,206,2023-12-20T11:09:56.003331000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,205,2023-12-20T11:09:56.003331000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,170,2023-12-20T11:09:56.003331000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,212,2023-12-20T11:09:56.003331000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,175,2023-12-20T11:09:56.003331000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,169,2023-12-25T09:35:12.049818000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,174,2023-12-25T09:35:12.049818000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,185,2023-12-25T09:35:12.049818000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,161,2023-12-25T09:35:12.049818000,Krankenhaus -> Krumpaul
Krumpaul,Höhle,2174,182,178,2023-12-25T09:35:12.049818000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,145,141,2023-12-25T09:35:12.049818000,Krumpaul -> Krankenhaus
Höhle,Krankenhaus,1905,182,169,2023-12-24T11:40:02.560313000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,180,170,2023-12-24T11:40:02.560313000,Höhle -> Krumpaul
Krankenhaus,Höhle,1902,174,161,2023-12-24T11:40:02.560313000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,143,135,2023-12-24T11:40:02.560313000,Krankenhaus -> Krumpaul
